Date,Open,High,Low,Close,Adj Close,Volume
2017-03-01,35.849998,36.299999,34.660000,36.070000,31.734953,546151800
2017-04-01,36.189999,37.500000,35.209999,36.150002,31.805334,444122200
2017-05-01,36.110001,37.169998,35.020000,36.110001,31.770140,432927300
2017-06-01,36.119999,36.570000,33.340000,33.740002,29.905817,499455600
2017-07-01,33.509998,35.860001,33.230000,35.470001,31.439224,440860400
2017-08-01,35.660000,36.700001,34.380001,35.070000,31.084673,497303200
2017-09-01,35.240002,38.150002,34.930000,38.080002,34.006001,431948900
2017-10-01,38.119999,45.799999,38.080002,45.490002,40.623238,633392500
2017-11-01,45.970001,47.299999,43.770000,44.840000,40.042770,579910400
2017-12-01,44.730000,47.639999,42.669998,46.160000,41.465836,559756900
2018-01-01,46.380001,50.849998,42.439999,48.139999,43.244484,910041000
2018-02-01,47.700001,50.900002,42.040001,49.290001,44.277546,608494100
2018-03-01,49.500000,53.779999,46.959999,52.080002,47.101208,710899300
2018-04-01,51.689999,55.790001,47.290001,51.619999,46.685188,666315000
2018-05-01,51.639999,56.200001,51.000000,55.200001,49.922939,486323900
2018-06-01,55.840000,57.599998,48.500000,49.709999,45.217247,638342400
2018-07-01,49.040001,53.299999,46.430000,48.099998,43.752754,479303100
2018-08-01,48.060001,50.599998,46.189999,48.430000,44.052925,516977100
2018-09-01,48.380001,48.430000,44.060001,47.290001,43.277569,462762400
2018-10-01,46.790001,49.720001,42.360001,46.880001,42.902348,782226900
2018-11-01,46.950001,49.320000,46.520000,49.310001,45.126175,552786700
2018-12-01,50.000000,50.500000,43.509998,46.930000,43.218399,565278100
2019-01-01,45.959999,50.040001,44.389999,47.119999,43.393375,620374700
2019-02-01,47.060001,53.610001,47.009998,52.959999,48.771500,410236000
2019-03-01,53.439999,54.990002,51.700001,53.700001,49.766438,435022900
2019-04-01,54.340000,59.590000,50.869999,51.040001,47.301281,472425200
2019-05-01,51.099998,51.820000,42.860001,44.040001,40.814030,637861500
2019-06-01,44.250000,48.480000,43.200001,47.869999,44.635181,416046000
2019-07-01,49.290001,53.500000,47.070000,50.549999,47.134075,431034400
2019-08-01,50.520000,51.889999,44.799999,47.410000,44.206264,531370100
2019-09-01,47.119999,53.330002,46.500000,51.529999,48.372253,387955800
2019-10-01,51.970001,57.240002,48.529999,56.529999,53.065861,438267300
2019-11-01,55.939999,59.130001,55.619999,58.049999,54.492718,319751400
2019-12-01,58.549999,60.480000,55.750000,59.849998,56.491619,419629000
2020-01-01,60.240002,69.290001,58.520000,63.930000,60.342678,534150100
2020-02-01,64.459999,68.089996,53.599998,55.520000,52.404591,441506700
2020-03-01,55.790001,59.020000,43.630001,54.119999,51.334709,961035400
2020-04-01,52.500000,62.130001,51.220001,59.980000,56.893131,617557900
2020-05-01,58.830002,64.139999,56.099998,62.930000,59.691307,409253500
2020-06-01,62.490002,65.110001,56.759998,59.830002,57.071430,570572500
2020-07-01,59.910000,61.930000,46.970001,47.730000,45.529308,808654500
2020-08-01,48.270000,51.500000,47.700001,50.950001,48.600857,667321500
2020-09-01,50.910000,52.680000,48.419998,51.779999,49.728031,680429800
2020-10-01,52.400002,56.230000,43.610001,44.279999,42.525246,738437500
2020-11-01,44.959999,48.500000,44.240002,48.349998,46.433956,676942800
2020-12-01,48.750000,52.650002,45.240002,49.820000,48.193710,883810300
2021-01-01,49.889999,63.950001,49.330002,55.509998,53.697964,962555600
2021-02-01,55.950001,63.540001,55.709999,60.779999,58.795940,511339300
2021-03-01,61.720001,67.440002,57.910000,64.000000,62.286621,770803800
2021-04-01,64.720001,68.489998,57.070000,57.529999,55.989834,654934800
2021-05-01,57.860001,58.009998,53.419998,57.119999,55.590809,495384200
2021-06-01,57.610001,58.419998,55.099998,56.139999,54.973560,511873100
2021-07-01,56.130001,57.459999,52.310001,53.720001,52.603844,516948000
2021-08-01,53.990002,54.869999,51.419998,54.060001,52.936775,402355400
2021-09-01,54.110001,55.490002,52.320000,53.279999,52.512020,413314100
2021-10-01,53.650002,56.070000,47.869999,49.000000,48.293713,671984900
2021-11-01,49.400002,51.990002,48.119999,49.200001,48.490829,617041400
2021-12-01,49.840000,55.000000,48.330002,51.500000,51.110657,714634900
2022-01-01,51.650002,56.279999,46.299999,48.820000,48.450916,890518000
2022-02-01,48.779999,49.970001,43.630001,47.709999,47.349308,714804000
2022-02-25,46.930000,47.790001,46.250000,47.709999,47.709999,39235894
