Date,Open,High,Low,Close,Adj Close,Volume
2017-03-01,851.380005,874.419983,824.299988,847.799988,847.799988,34550100
2017-04-01,848.750000,935.900024,834.599976,924.520020,924.520020,28721600
2017-05-01,924.150024,999.599976,920.799988,987.090027,987.090027,35359300
2017-06-01,990.960022,1008.609985,929.599976,929.679993,929.679993,44085300
2017-07-01,933.219971,1006.190002,915.309998,945.500000,945.500000,41908600
2017-08-01,947.809998,957.200012,918.599976,955.239990,955.239990,32846200
2017-09-01,957.469971,975.809998,924.510010,973.719971,973.719971,29626200
2017-10-01,975.650024,1063.619995,961.950012,1033.040039,1033.040039,36853800
2017-11-01,1036.319946,1080.000000,1028.660034,1036.170044,1036.170044,28686000
2017-12-01,1030.410034,1086.489990,1002.320007,1053.400024,1053.400024,29940500
2018-01-01,1053.020020,1198.000000,1053.020020,1182.219971,1182.219971,32887400
2018-02-01,1175.989990,1187.449951,997.000000,1103.920044,1103.920044,51340700
2018-03-01,1109.540039,1178.160034,984.000000,1037.140015,1037.140015,52116800
2018-04-01,1027.619995,1097.510010,994.250000,1018.580017,1018.580017,49246400
2018-05-01,1016.299988,1118.150024,1007.890015,1100.000000,1100.000000,37036700
2018-06-01,1112.869995,1201.489990,1106.069946,1129.189941,1129.189941,40184200
2018-07-01,1115.349976,1291.439941,1106.599976,1227.219971,1227.219971,41782700
2018-08-01,1239.109985,1271.959961,1204.000000,1231.800049,1231.800049,34285900
2018-09-01,1222.520020,1227.869995,1151.500000,1207.079956,1207.079956,35925900
2018-10-01,1213.000000,1224.520020,1007.200012,1090.579956,1090.579956,56547100
2018-11-01,1091.400024,1109.930054,1002.210022,1109.650024,1109.650024,39311800
2018-12-01,1132.160034,1135.000000,977.659973,1044.959961,1044.959961,42871800
2019-01-01,1027.199951,1127.670044,1022.369995,1125.890015,1125.890015,34858400
2019-02-01,1122.290039,1154.000000,1093.589966,1126.550049,1126.550049,32608700
2019-03-01,1131.000000,1236.439941,1130.199951,1176.890015,1176.890015,33186900
2019-04-01,1187.540039,1296.969971,1183.000000,1198.959961,1198.959961,32372300
2019-05-01,1197.500000,1199.250000,1103.349976,1106.500000,1106.500000,37136300
2019-06-01,1066.930054,1126.569946,1027.030029,1082.800049,1082.800049,35622600
2019-07-01,1101.040039,1268.390015,1095.329956,1218.199951,1218.199951,35755200
2019-08-01,1217.630005,1236.300049,1142.750000,1190.530029,1190.530029,29315500
2019-09-01,1181.849976,1248.020020,1163.709961,1221.140015,1221.140015,25853600
2019-10-01,1222.489990,1299.239990,1163.140015,1258.800049,1258.800049,30181700
2019-11-01,1265.800049,1333.920044,1259.709961,1304.089966,1304.089966,26439000
2019-12-01,1302.560059,1367.050049,1277.050049,1339.390015,1339.390015,27955300
2020-01-01,1348.410034,1500.579956,1346.489990,1432.780029,1432.780029,33679700
2020-02-01,1461.650024,1530.739990,1268.209961,1339.250000,1339.250000,41532800
2020-03-01,1351.390015,1408.189941,1008.869995,1161.949951,1161.949951,78535800
2020-04-01,1124.000000,1360.150024,1075.079956,1346.699951,1346.699951,56211200
2020-05-01,1324.089966,1445.109985,1296.010010,1433.520020,1433.520020,36256500
2020-06-01,1425.699951,1475.790039,1351.650024,1418.050049,1418.050049,40708000
2020-07-01,1419.170044,1587.050049,1414.180054,1487.949951,1487.949951,41149900
2020-08-01,1491.000000,1652.790039,1464.030029,1629.530029,1629.530029,30728200
2020-09-01,1632.160034,1726.099976,1402.150024,1465.599976,1465.599976,41831700
2020-10-01,1483.660034,1681.319946,1433.229980,1616.109985,1616.109985,42746000
2020-11-01,1623.540039,1816.890015,1612.109985,1754.400024,1754.400024,31595600
2020-12-01,1766.660034,1843.829956,1694.000000,1752.640015,1752.640015,30431500
2021-01-01,1760.000000,1932.079956,1696.099976,1827.359985,1827.359985,39583100
2021-02-01,1844.589966,2145.139893,1844.589966,2021.910034,2021.910034,33916200
2021-03-01,2048.000000,2113.739990,1994.000000,2062.520020,2062.520020,37834700
2021-04-01,2092.250000,2431.379883,2091.429932,2353.500000,2353.500000,35117600
2021-05-01,2364.909912,2389.050049,2193.620117,2356.850098,2356.850098,30174000
2021-06-01,2374.439941,2461.909912,2329.520020,2441.790039,2441.790039,27246800
2021-07-01,2434.500000,2765.939941,2430.629883,2694.530029,2694.530029,30539800
2021-08-01,2702.340088,2919.409912,2666.389893,2893.949951,2893.949951,23076700
2021-09-01,2900.000000,2925.080078,2671.120117,2673.520020,2673.520020,29540700
2021-10-01,2688.949951,2973.000000,2621.000000,2960.919922,2960.919922,36036000
2021-11-01,2960.919922,3019.330078,2832.030029,2837.949951,2837.949951,30415900
2021-12-01,2880.000000,2982.000000,2786.419922,2897.040039,2897.040039,30984000
2022-01-01,2901.100098,2929.699951,2490.000000,2706.070068,2706.070068,38359000
2022-02-01,2751.889893,3030.929932,2499.070068,2689.189941,2689.189941,44452400
2022-02-25,2671.040039,2705.429932,2635.030029,2689.189941,2689.189941,1739191
